id,response,sex,race,type,count,i,CASE
2,1,0,1,2,699,358,1701
2,1,0,1,2,699,359,1702
2,1,0,1,2,699,360,1703
2,1,0,1,2,699,361,1704
2,1,0,1,2,699,362,1705
2,1,0,1,2,699,363,1706
2,1,0,1,2,699,364,1707
2,1,0,1,2,699,365,1708
2,1,0,1,2,699,366,1709
2,1,0,1,2,699,367,1710
2,1,0,1,2,699,368,1711
2,1,0,1,2,699,369,1712
2,1,0,1,2,699,370,1713
2,1,0,1,2,699,371,1714
2,1,0,1,2,699,372,1715
2,1,0,1,2,699,373,1716
2,1,0,1,2,699,374,1717
2,1,0,1,2,699,375,1718
2,1,0,1,2,699,376,1719
2,1,0,1,2,699,377,1720
2,1,0,1,2,699,378,1721
2,1,0,1,2,699,379,1722
2,1,0,1,2,699,380,1723
2,1,0,1,2,699,381,1724
2,1,0,1,2,699,382,1725
2,1,0,1,2,699,383,1726
2,1,0,1,2,699,384,1727
2,1,0,1,2,699,385,1728
2,1,0,1,2,699,386,1729
2,1,0,1,2,699,387,1730
2,1,0,1,2,699,388,1731
2,1,0,1,2,699,389,1732
2,1,0,1,2,699,390,1733
2,1,0,1,2,699,391,1734
2,1,0,1,2,699,392,1735
2,1,0,1,2,699,393,1736
2,1,0,1,2,699,394,1737
2,1,0,1,2,699,395,1738
2,1,0,1,2,699,396,1739
2,1,0,1,2,699,397,1740
2,1,0,1,2,699,398,1741
2,1,0,1,2,699,399,1742
2,1,0,1,2,699,400,1743
2,1,0,1,2,699,401,1744
2,1,0,1,2,699,402,1745
2,1,0,1,2,699,403,1746
2,1,0,1,2,699,404,1747
2,1,0,1,2,699,405,1748
2,1,0,1,2,699,406,1749
2,1,0,1,2,699,407,1750
2,1,0,1,2,699,408,1751
2,1,0,1,2,699,409,1752
2,1,0,1,2,699,410,1753
2,1,0,1,2,699,411,1754
2,1,0,1,2,699,412,1755
2,1,0,1,2,699,413,1756
2,1,0,1,2,699,414,1757
2,1,0,1,2,699,415,1758
2,1,0,1,2,699,416,1759
2,1,0,1,2,699,417,1760
2,1,0,1,2,699,418,1761
2,1,0,1,2,699,419,1762
2,1,0,1,2,699,420,1763
2,1,0,1,2,699,421,1764
2,1,0,1,2,699,422,1765
2,1,0,1,2,699,423,1766
2,1,0,1,2,699,424,1767
2,1,0,1,2,699,425,1768
2,1,0,1,2,699,426,1769
2,1,0,1,2,699,427,1770
2,1,0,1,2,699,428,1771
2,1,0,1,2,699,429,1772
2,1,0,1,2,699,430,1773
2,1,0,1,2,699,431,1774
2,1,0,1,2,699,432,1775
2,1,0,1,2,699,433,1776
2,1,0,1,2,699,434,1777
2,1,0,1,2,699,435,1778
2,1,0,1,2,699,436,1779
2,1,0,1,2,699,437,1780
2,1,0,1,2,699,438,1781
2,1,0,1,2,699,439,1782
2,1,0,1,2,699,440,1783
2,1,0,1,2,699,441,1784
2,1,0,1,2,699,442,1785
2,1,0,1,2,699,443,1786
2,1,0,1,2,699,444,1787
2,1,0,1,2,699,445,1788
2,1,0,1,2,699,446,1789
2,1,0,1,2,699,447,1790
2,1,0,1,2,699,448,1791
2,1,0,1,2,699,449,1792
2,1,0,1,2,699,450,1793
2,1,0,1,2,699,451,1794
2,1,0,1,2,699,452,1795
2,1,0,1,2,699,453,1796
2,1,0,1,2,699,454,1797
2,1,0,1,2,699,455,1798
2,1,0,1,2,699,456,1799
2,1,0,1,2,699,457,1800
2,1,0,1,2,699,458,1801
2,1,0,1,2,699,459,1802
2,1,0,1,2,699,460,1803
2,1,0,1,2,699,461,1804
2,1,0,1,2,699,462,1805
2,1,0,1,2,699,463,1806
2,1,0,1,2,699,464,1807
2,1,0,1,2,699,465,1808
2,1,0,1,2,699,466,1809
2,1,0,1,2,699,467,1810
2,1,0,1,2,699,468,1811
2,1,0,1,2,699,469,1812
2,1,0,1,2,699,470,1813
2,1,0,1,2,699,471,1814
2,1,0,1,2,699,472,1815
2,1,0,1,2,699,473,1816
2,1,0,1,2,699,474,1817
2,1,0,1,2,699,475,1818
2,1,0,1,2,699,476,1819
2,1,0,1,2,699,477,1820
2,1,0,1,2,699,478,1821
2,1,0,1,2,699,479,1822
2,1,0,1,2,699,480,1823
2,1,0,1,2,699,481,1824
2,1,0,1,2,699,482,1825
2,1,0,1,2,699,483,1826
2,1,0,1,2,699,484,1827
2,1,0,1,2,699,485,1828
2,1,0,1,2,699,486,1829
2,1,0,1,2,699,487,1830
2,1,0,1,2,699,488,1831
2,1,0,1,2,699,489,1832
2,1,0,1,2,699,490,1833
2,1,0,1,2,699,491,1834
2,1,0,1,2,699,492,1835
2,1,0,1,2,699,493,1836
2,1,0,1,2,699,494,1837
2,1,0,1,2,699,495,1838
2,1,0,1,2,699,496,1839
2,1,0,1,2,699,497,1840
2,1,0,1,2,699,498,1841
2,1,0,1,2,699,499,1842
2,1,0,1,2,699,500,1843
2,1,0,1,2,699,501,1844
2,1,0,1,2,699,502,1845
2,1,0,1,2,699,503,1846
2,1,0,1,2,699,504,1847
2,1,0,1,2,699,505,1848
2,1,0,1,2,699,506,1849
2,1,0,1,2,699,507,1850
2,1,0,1,2,699,508,1851
2,1,0,1,2,699,509,1852
2,1,0,1,2,699,510,1853
2,1,0,1,2,699,511,1854
2,1,0,1,2,699,512,1855
2,1,0,1,2,699,513,1856
2,1,0,1,2,699,514,1857
2,1,0,1,2,699,515,1858
2,1,0,1,2,699,516,1859
2,1,0,1,2,699,517,1860
2,1,0,1,2,699,518,1861
2,1,0,1,2,699,519,1862
2,1,0,1,2,699,520,1863
2,1,0,1,2,699,521,1864
2,1,0,1,2,699,522,1865
2,1,0,1,2,699,523,1866
2,1,0,1,2,699,524,1867
2,1,0,1,2,699,525,1868
2,1,0,1,2,699,526,1869
2,1,0,1,2,699,527,1870
2,1,0,1,2,699,528,1871
2,1,0,1,2,699,529,1872
2,1,0,1,2,699,530,1873
2,1,0,1,2,699,531,1874
2,1,0,1,2,699,532,1875
2,1,0,1,2,699,533,1876
2,1,0,1,2,699,534,1877
2,1,0,1,2,699,535,1878
2,1,0,1,2,699,536,1879
2,1,0,1,2,699,537,1880
2,1,0,1,2,699,538,1881
2,1,0,1,2,699,539,1882
2,1,0,1,2,699,540,1883
2,1,0,1,2,699,541,1884
2,1,0,1,2,699,542,1885
2,1,0,1,2,699,543,1886
2,1,0,1,2,699,544,1887
2,1,0,1,2,699,545,1888
2,1,0,1,2,699,546,1889
2,1,0,1,2,699,547,1890
2,1,0,1,2,699,548,1891
2,1,0,1,2,699,549,1892
2,1,0,1,2,699,550,1893
2,1,0,1,2,699,551,1894
2,1,0,1,2,699,552,1895
2,1,0,1,2,699,553,1896
2,1,0,1,2,699,554,1897
2,1,0,1,2,699,555,1898
2,1,0,1,2,699,556,1899
2,1,0,1,2,699,557,1900
2,1,0,1,2,699,558,1901
2,1,0,1,2,699,559,1902
2,1,0,1,2,699,560,1903
2,1,0,1,2,699,561,1904
2,1,0,1,2,699,562,1905
2,1,0,1,2,699,563,1906
2,1,0,1,2,699,564,1907
2,1,0,1,2,699,565,1908
2,1,0,1,2,699,566,1909
2,1,0,1,2,699,567,1910
2,1,0,1,2,699,568,1911
2,1,0,1,2,699,569,1912
2,1,0,1,2,699,570,1913
2,1,0,1,2,699,571,1914
2,1,0,1,2,699,572,1915
2,1,0,1,2,699,573,1916
2,1,0,1,2,699,574,1917
2,1,0,1,2,699,575,1918
2,1,0,1,2,699,576,1919
2,1,0,1,2,699,577,1920
2,1,0,1,2,699,578,1921
2,1,0,1,2,699,579,1922
2,1,0,1,2,699,580,1923
2,1,0,1,2,699,581,1924
2,1,0,1,2,699,582,1925
2,1,0,1,2,699,583,1926
2,1,0,1,2,699,584,1927
2,1,0,1,2,699,585,1928
2,1,0,1,2,699,586,1929
2,1,0,1,2,699,587,1930
2,1,0,1,2,699,588,1931
2,1,0,1,2,699,589,1932
2,1,0,1,2,699,590,1933
2,1,0,1,2,699,591,1934
2,1,0,1,2,699,592,1935
2,1,0,1,2,699,593,1936
2,1,0,1,2,699,594,1937
2,1,0,1,2,699,595,1938
2,1,0,1,2,699,596,1939
2,1,0,1,2,699,597,1940
2,1,0,1,2,699,598,1941
2,1,0,1,2,699,599,1942
2,1,0,1,2,699,600,1943
2,1,0,1,2,699,601,1944
2,1,0,1,2,699,602,1945
2,1,0,1,2,699,603,1946
2,1,0,1,2,699,604,1947
2,1,0,1,2,699,605,1948
2,1,0,1,2,699,606,1949
2,1,0,1,2,699,607,1950
2,1,0,1,2,699,608,1951
2,1,0,1,2,699,609,1952
2,1,0,1,2,699,610,1953
2,1,0,1,2,699,611,1954
2,1,0,1,2,699,612,1955
2,1,0,1,2,699,613,1956
2,1,0,1,2,699,614,1957
2,1,0,1,2,699,615,1958
2,1,0,1,2,699,616,1959
2,1,0,1,2,699,617,1960
2,1,0,1,2,699,618,1961
2,1,0,1,2,699,619,1962
2,1,0,1,2,699,620,1963
2,1,0,1,2,699,621,1964
2,1,0,1,2,699,622,1965
2,1,0,1,2,699,623,1966
2,1,0,1,2,699,624,1967
2,1,0,1,2,699,625,1968
2,1,0,1,2,699,626,1969
2,1,0,1,2,699,627,1970
2,1,0,1,2,699,628,1971
2,1,0,1,2,699,629,1972
2,1,0,1,2,699,630,1973
2,1,0,1,2,699,631,1974
2,1,0,1,2,699,632,1975
2,1,0,1,2,699,633,1976
2,1,0,1,2,699,634,1977
2,1,0,1,2,699,635,1978
2,1,0,1,2,699,636,1979
2,1,0,1,2,699,637,1980
2,1,0,1,2,699,638,1981
2,1,0,1,2,699,639,1982
2,1,0,1,2,699,640,1983
2,1,0,1,2,699,641,1984
2,1,0,1,2,699,642,1985
2,1,0,1,2,699,643,1986
2,1,0,1,2,699,644,1987
2,1,0,1,2,699,645,1988
2,1,0,1,2,699,646,1989
2,1,0,1,2,699,647,1990
2,1,0,1,2,699,648,1991
2,1,0,1,2,699,649,1992
2,1,0,1,2,699,650,1993
2,1,0,1,2,699,651,1994
2,1,0,1,2,699,652,1995
2,1,0,1,2,699,653,1996
2,1,0,1,2,699,654,1997
2,1,0,1,2,699,655,1998
2,1,0,1,2,699,656,1999
2,1,0,1,2,699,657,2000
2,1,0,1,2,699,658,2001
2,1,0,1,2,699,659,2002
2,1,0,1,2,699,660,2003
2,1,0,1,2,699,661,2004
2,1,0,1,2,699,662,2005
2,1,0,1,2,699,663,2006
2,1,0,1,2,699,664,2007
2,1,0,1,2,699,665,2008
2,1,0,1,2,699,666,2009
2,1,0,1,2,699,667,2010
2,1,0,1,2,699,668,2011
2,1,0,1,2,699,669,2012
2,1,0,1,2,699,670,2013
2,1,0,1,2,699,671,2014
2,1,0,1,2,699,672,2015
2,1,0,1,2,699,673,2016
2,1,0,1,2,699,674,2017
2,1,0,1,2,699,675,2018
2,1,0,1,2,699,676,2019
2,1,0,1,2,699,677,2020
2,1,0,1,2,699,678,2021
2,1,0,1,2,699,679,2022
2,1,0,1,2,699,680,2023
2,1,0,1,2,699,681,2024
2,1,0,1,2,699,682,2025
2,1,0,1,2,699,683,2026
2,1,0,1,2,699,684,2027
2,1,0,1,2,699,685,2028
2,1,0,1,2,699,686,2029
2,1,0,1,2,699,687,2030
2,1,0,1,2,699,688,2031
2,1,0,1,2,699,689,2032
2,1,0,1,2,699,690,2033
2,1,0,1,2,699,691,2034
2,1,0,1,2,699,692,2035
2,1,0,1,2,699,693,2036
2,1,0,1,2,699,694,2037
2,1,0,1,2,699,695,2038
2,1,0,1,2,699,696,2039
2,1,0,1,2,699,697,2040
2,1,0,1,2,699,698,2041
2,1,0,1,2,699,699,2042
2,0,0,1,2,363,1,2043
2,0,0,1,2,363,2,2044
2,0,0,1,2,363,3,2045
2,0,0,1,2,363,4,2046
2,0,0,1,2,363,5,2047
2,0,0,1,2,363,6,2048
2,0,0,1,2,363,7,2049
2,0,0,1,2,363,8,2050
2,0,0,1,2,363,9,2051
2,0,0,1,2,363,10,2052
2,0,0,1,2,363,11,2053
2,0,0,1,2,363,12,2054
2,0,0,1,2,363,13,2055
2,0,0,1,2,363,14,2056
2,0,0,1,2,363,15,2057
2,0,0,1,2,363,16,2058
2,0,0,1,2,363,17,2059
2,0,0,1,2,363,18,2060
2,0,0,1,2,363,19,2061
2,0,0,1,2,363,20,2062
2,0,0,1,2,363,21,2063
2,0,0,1,2,363,22,2064
2,0,0,1,2,363,23,2065
2,0,0,1,2,363,24,2066
2,0,0,1,2,363,25,2067
2,0,0,1,2,363,26,2068
2,0,0,1,2,363,27,2069
2,0,0,1,2,363,28,2070
2,0,0,1,2,363,29,2071
2,0,0,1,2,363,30,2072
2,0,0,1,2,363,31,2073
2,0,0,1,2,363,32,2074
2,0,0,1,2,363,33,2075
2,0,0,1,2,363,34,2076
2,0,0,1,2,363,35,2077
2,0,0,1,2,363,36,2078
2,0,0,1,2,363,37,2079
2,0,0,1,2,363,38,2080
2,0,0,1,2,363,39,2081
2,0,0,1,2,363,40,2082
2,0,0,1,2,363,41,2083
2,0,0,1,2,363,42,2084
2,0,0,1,2,363,43,2085
2,0,0,1,2,363,44,2086
2,0,0,1,2,363,45,2087
2,0,0,1,2,363,46,2088
2,0,0,1,2,363,47,2089
2,0,0,1,2,363,48,2090
2,0,0,1,2,363,49,2091
2,0,0,1,2,363,50,2092
2,0,0,1,2,363,51,2093
2,0,0,1,2,363,52,2094
2,0,0,1,2,363,53,2095
2,0,0,1,2,363,54,2096
2,0,0,1,2,363,55,2097
2,0,0,1,2,363,56,2098
2,0,0,1,2,363,57,2099
2,0,0,1,2,363,58,2100
2,0,0,1,2,363,59,2101
2,0,0,1,2,363,60,2102
2,0,0,1,2,363,61,2103
2,0,0,1,2,363,62,2104
2,0,0,1,2,363,63,2105
2,0,0,1,2,363,64,2106
2,0,0,1,2,363,65,2107
2,0,0,1,2,363,66,2108
2,0,0,1,2,363,67,2109
2,0,0,1,2,363,68,2110
2,0,0,1,2,363,69,2111
2,0,0,1,2,363,70,2112
2,0,0,1,2,363,71,2113
2,0,0,1,2,363,72,2114
2,0,0,1,2,363,73,2115
2,0,0,1,2,363,74,2116
2,0,0,1,2,363,75,2117
2,0,0,1,2,363,76,2118
2,0,0,1,2,363,77,2119
2,0,0,1,2,363,78,2120
2,0,0,1,2,363,79,2121
2,0,0,1,2,363,80,2122
2,0,0,1,2,363,81,2123
2,0,0,1,2,363,82,2124
2,0,0,1,2,363,83,2125
2,0,0,1,2,363,84,2126
2,0,0,1,2,363,85,2127
2,0,0,1,2,363,86,2128
2,0,0,1,2,363,87,2129
2,0,0,1,2,363,88,2130
2,0,0,1,2,363,89,2131
2,0,0,1,2,363,90,2132
2,0,0,1,2,363,91,2133
2,0,0,1,2,363,92,2134
2,0,0,1,2,363,93,2135
2,0,0,1,2,363,94,2136
2,0,0,1,2,363,95,2137
2,0,0,1,2,363,96,2138
2,0,0,1,2,363,97,2139
2,0,0,1,2,363,98,2140
2,0,0,1,2,363,99,2141
2,0,0,1,2,363,100,2142
2,0,0,1,2,363,101,2143
2,0,0,1,2,363,102,2144
2,0,0,1,2,363,103,2145
2,0,0,1,2,363,104,2146
2,0,0,1,2,363,105,2147
2,0,0,1,2,363,106,2148
2,0,0,1,2,363,107,2149
2,0,0,1,2,363,108,2150
2,0,0,1,2,363,109,2151
2,0,0,1,2,363,110,2152
2,0,0,1,2,363,111,2153
2,0,0,1,2,363,112,2154
2,0,0,1,2,363,113,2155
2,0,0,1,2,363,114,2156
2,0,0,1,2,363,115,2157
2,0,0,1,2,363,116,2158
2,0,0,1,2,363,117,2159
2,0,0,1,2,363,118,2160
2,0,0,1,2,363,119,2161
2,0,0,1,2,363,120,2162
2,0,0,1,2,363,121,2163
2,0,0,1,2,363,122,2164
2,0,0,1,2,363,123,2165
2,0,0,1,2,363,124,2166
2,0,0,1,2,363,125,2167
2,0,0,1,2,363,126,2168
2,0,0,1,2,363,127,2169
2,0,0,1,2,363,128,2170
2,0,0,1,2,363,129,2171
2,0,0,1,2,363,130,2172
2,0,0,1,2,363,131,2173
2,0,0,1,2,363,132,2174
2,0,0,1,2,363,133,2175
2,0,0,1,2,363,134,2176
2,0,0,1,2,363,135,2177
2,0,0,1,2,363,136,2178
2,0,0,1,2,363,137,2179
2,0,0,1,2,363,138,2180
2,0,0,1,2,363,139,2181
2,0,0,1,2,363,140,2182
2,0,0,1,2,363,141,2183
2,0,0,1,2,363,142,2184
2,0,0,1,2,363,143,2185
2,0,0,1,2,363,144,2186
2,0,0,1,2,363,145,2187
2,0,0,1,2,363,146,2188
2,0,0,1,2,363,147,2189
2,0,0,1,2,363,148,2190
2,0,0,1,2,363,149,2191
2,0,0,1,2,363,150,2192
2,0,0,1,2,363,151,2193
2,0,0,1,2,363,152,2194
2,0,0,1,2,363,153,2195
2,0,0,1,2,363,154,2196
2,0,0,1,2,363,155,2197
2,0,0,1,2,363,156,2198
2,0,0,1,2,363,157,2199
2,0,0,1,2,363,158,2200
2,0,0,1,2,363,159,2201
2,0,0,1,2,363,160,2202
2,0,0,1,2,363,161,2203
2,0,0,1,2,363,162,2204
2,0,0,1,2,363,163,2205
2,0,0,1,2,363,164,2206
2,0,0,1,2,363,165,2207
2,0,0,1,2,363,166,2208
2,0,0,1,2,363,167,2209
2,0,0,1,2,363,168,2210
2,0,0,1,2,363,169,2211
2,0,0,1,2,363,170,2212
2,0,0,1,2,363,171,2213
2,0,0,1,2,363,172,2214
2,0,0,1,2,363,173,2215
2,0,0,1,2,363,174,2216
2,0,0,1,2,363,175,2217
2,0,0,1,2,363,176,2218
2,0,0,1,2,363,177,2219
2,0,0,1,2,363,178,2220
2,0,0,1,2,363,179,2221
2,0,0,1,2,363,180,2222
2,0,0,1,2,363,181,2223
2,0,0,1,2,363,182,2224
2,0,0,1,2,363,183,2225
2,0,0,1,2,363,184,2226
2,0,0,1,2,363,185,2227
2,0,0,1,2,363,186,2228
2,0,0,1,2,363,187,2229
2,0,0,1,2,363,188,2230
2,0,0,1,2,363,189,2231
2,0,0,1,2,363,190,2232
2,0,0,1,2,363,191,2233
2,0,0,1,2,363,192,2234
2,0,0,1,2,363,193,2235
2,0,0,1,2,363,194,2236
2,0,0,1,2,363,195,2237
2,0,0,1,2,363,196,2238
2,0,0,1,2,363,197,2239
2,0,0,1,2,363,198,2240
2,0,0,1,2,363,199,2241
2,0,0,1,2,363,200,2242
2,0,0,1,2,363,201,2243
2,0,0,1,2,363,202,2244
2,0,0,1,2,363,203,2245
2,0,0,1,2,363,204,2246
2,0,0,1,2,363,205,2247
2,0,0,1,2,363,206,2248
2,0,0,1,2,363,207,2249
2,0,0,1,2,363,208,2250
2,0,0,1,2,363,209,2251
2,0,0,1,2,363,210,2252
2,0,0,1,2,363,211,2253
2,0,0,1,2,363,212,2254
2,0,0,1,2,363,213,2255
2,0,0,1,2,363,214,2256
2,0,0,1,2,363,215,2257
2,0,0,1,2,363,216,2258
2,0,0,1,2,363,217,2259
2,0,0,1,2,363,218,2260
2,0,0,1,2,363,219,2261
2,0,0,1,2,363,220,2262
2,0,0,1,2,363,221,2263
2,0,0,1,2,363,222,2264
2,0,0,1,2,363,223,2265
2,0,0,1,2,363,224,2266
2,0,0,1,2,363,225,2267
2,0,0,1,2,363,226,2268
2,0,0,1,2,363,227,2269
2,0,0,1,2,363,228,2270
2,0,0,1,2,363,229,2271
2,0,0,1,2,363,230,2272
2,0,0,1,2,363,231,2273
2,0,0,1,2,363,232,2274
2,0,0,1,2,363,233,2275
2,0,0,1,2,363,234,2276
2,0,0,1,2,363,235,2277
2,0,0,1,2,363,236,2278
2,0,0,1,2,363,237,2279
2,0,0,1,2,363,238,2280
2,0,0,1,2,363,239,2281
2,0,0,1,2,363,240,2282
2,0,0,1,2,363,241,2283
2,0,0,1,2,363,242,2284
2,0,0,1,2,363,243,2285
2,0,0,1,2,363,244,2286
2,0,0,1,2,363,245,2287
2,0,0,1,2,363,246,2288
2,0,0,1,2,363,247,2289
2,0,0,1,2,363,248,2290
2,0,0,1,2,363,249,2291
2,0,0,1,2,363,250,2292
2,0,0,1,2,363,251,2293
2,0,0,1,2,363,252,2294
2,0,0,1,2,363,253,2295
2,0,0,1,2,363,254,2296
2,0,0,1,2,363,255,2297
2,0,0,1,2,363,256,2298
2,0,0,1,2,363,257,2299
2,0,0,1,2,363,258,2300
2,0,0,1,2,363,259,2301
2,0,0,1,2,363,260,2302
2,0,0,1,2,363,261,2303
2,0,0,1,2,363,262,2304
2,0,0,1,2,363,263,2305
2,0,0,1,2,363,264,2306
2,0,0,1,2,363,265,2307
2,0,0,1,2,363,266,2308
2,0,0,1,2,363,267,2309
2,0,0,1,2,363,268,2310
2,0,0,1,2,363,269,2311
2,0,0,1,2,363,270,2312
2,0,0,1,2,363,271,2313
2,0,0,1,2,363,272,2314
2,0,0,1,2,363,273,2315
2,0,0,1,2,363,274,2316
2,0,0,1,2,363,275,2317
2,0,0,1,2,363,276,2318
2,0,0,1,2,363,277,2319
2,0,0,1,2,363,278,2320
2,0,0,1,2,363,279,2321
2,0,0,1,2,363,280,2322
2,0,0,1,2,363,281,2323
2,0,0,1,2,363,282,2324
2,0,0,1,2,363,283,2325
2,0,0,1,2,363,284,2326
2,0,0,1,2,363,285,2327
2,0,0,1,2,363,286,2328
2,0,0,1,2,363,287,2329
2,0,0,1,2,363,288,2330
2,0,0,1,2,363,289,2331
2,0,0,1,2,363,290,2332
2,0,0,1,2,363,291,2333
2,0,0,1,2,363,292,2334
2,0,0,1,2,363,293,2335
2,0,0,1,2,363,294,2336
2,0,0,1,2,363,295,2337
2,0,0,1,2,363,296,2338
2,0,0,1,2,363,297,2339
2,0,0,1,2,363,298,2340
2,0,0,1,2,363,299,2341
2,0,0,1,2,363,300,2342
2,0,0,1,2,363,301,2343
2,0,0,1,2,363,302,2344
2,0,0,1,2,363,303,2345
2,0,0,1,2,363,304,2346
2,0,0,1,2,363,305,2347
2,0,0,1,2,363,306,2348
2,0,0,1,2,363,307,2349
2,0,0,1,2,363,308,2350
2,0,0,1,2,363,309,2351
2,0,0,1,2,363,310,2352
2,0,0,1,2,363,311,2353
2,0,0,1,2,363,312,2354
2,0,0,1,2,363,313,2355
2,0,0,1,2,363,314,2356
2,0,0,1,2,363,315,2357
2,0,0,1,2,363,316,2358
2,0,0,1,2,363,317,2359
2,0,0,1,2,363,318,2360
2,0,0,1,2,363,319,2361
2,0,0,1,2,363,320,2362
2,0,0,1,2,363,321,2363
2,0,0,1,2,363,322,2364
2,0,0,1,2,363,323,2365
2,0,0,1,2,363,324,2366
2,0,0,1,2,363,325,2367
2,0,0,1,2,363,326,2368
2,0,0,1,2,363,327,2369
2,0,0,1,2,363,328,2370
2,0,0,1,2,363,329,2371
2,0,0,1,2,363,330,2372
2,0,0,1,2,363,331,2373
2,0,0,1,2,363,332,2374
2,0,0,1,2,363,333,2375
2,0,0,1,2,363,334,2376
2,0,0,1,2,363,335,2377
2,0,0,1,2,363,336,2378
2,0,0,1,2,363,337,2379
2,0,0,1,2,363,338,2380
2,0,0,1,2,363,339,2381
2,0,0,1,2,363,340,2382
2,0,0,1,2,363,341,2383
2,0,0,1,2,363,342,2384
2,0,0,1,2,363,343,2385
2,0,0,1,2,363,344,2386
2,0,0,1,2,363,345,2387
2,0,0,1,2,363,346,2388
2,0,0,1,2,363,347,2389
2,0,0,1,2,363,348,2390
2,0,0,1,2,363,349,2391
2,0,0,1,2,363,350,2392
2,0,0,1,2,363,351,2393
2,0,0,1,2,363,352,2394
2,0,0,1,2,363,353,2395
2,0,0,1,2,363,354,2396
2,0,0,1,2,363,355,2397
2,0,0,1,2,363,356,2398
2,0,0,1,2,363,357,2399
2,0,0,1,2,363,358,2400
2,0,0,1,2,363,359,2401
2,0,0,1,2,363,360,2402
2,0,0,1,2,363,361,2403
2,0,0,1,2,363,362,2404
2,0,0,1,2,363,363,2405
2,1,0,1,3,483,1,2406
2,1,0,1,3,483,2,2407
2,1,0,1,3,483,3,2408
2,1,0,1,3,483,4,2409
2,1,0,1,3,483,5,2410
2,1,0,1,3,483,6,2411
2,1,0,1,3,483,7,2412
2,1,0,1,3,483,8,2413
2,1,0,1,3,483,9,2414
2,1,0,1,3,483,10,2415
2,1,0,1,3,483,11,2416
2,1,0,1,3,483,12,2417
2,1,0,1,3,483,13,2418
2,1,0,1,3,483,14,2419
2,1,0,1,3,483,15,2420
2,1,0,1,3,483,16,2421
2,1,0,1,3,483,17,2422
2,1,0,1,3,483,18,2423
2,1,0,1,3,483,19,2424
2,1,0,1,3,483,20,2425
2,1,0,1,3,483,21,2426
2,1,0,1,3,483,22,2427
2,1,0,1,3,483,23,2428
2,1,0,1,3,483,24,2429
2,1,0,1,3,483,25,2430
2,1,0,1,3,483,26,2431
2,1,0,1,3,483,27,2432
2,1,0,1,3,483,28,2433
2,1,0,1,3,483,29,2434
2,1,0,1,3,483,30,2435
2,1,0,1,3,483,31,2436
2,1,0,1,3,483,32,2437
2,1,0,1,3,483,33,2438
2,1,0,1,3,483,34,2439
2,1,0,1,3,483,35,2440
2,1,0,1,3,483,36,2441
2,1,0,1,3,483,37,2442
2,1,0,1,3,483,38,2443
2,1,0,1,3,483,39,2444
2,1,0,1,3,483,40,2445
2,1,0,1,3,483,41,2446
2,1,0,1,3,483,42,2447
2,1,0,1,3,483,43,2448
2,1,0,1,3,483,44,2449
2,1,0,1,3,483,45,2450
2,1,0,1,3,483,46,2451
2,1,0,1,3,483,47,2452
2,1,0,1,3,483,48,2453
2,1,0,1,3,483,49,2454
2,1,0,1,3,483,50,2455
2,1,0,1,3,483,51,2456
2,1,0,1,3,483,52,2457
2,1,0,1,3,483,53,2458
2,1,0,1,3,483,54,2459
2,1,0,1,3,483,55,2460
2,1,0,1,3,483,56,2461
2,1,0,1,3,483,57,2462
2,1,0,1,3,483,58,2463
2,1,0,1,3,483,59,2464
2,1,0,1,3,483,60,2465
2,1,0,1,3,483,61,2466
2,1,0,1,3,483,62,2467
2,1,0,1,3,483,63,2468
2,1,0,1,3,483,64,2469
2,1,0,1,3,483,65,2470
2,1,0,1,3,483,66,2471
2,1,0,1,3,483,67,2472
2,1,0,1,3,483,68,2473
2,1,0,1,3,483,69,2474
2,1,0,1,3,483,70,2475
2,1,0,1,3,483,71,2476
2,1,0,1,3,483,72,2477
2,1,0,1,3,483,73,2478
2,1,0,1,3,483,74,2479
2,1,0,1,3,483,75,2480
2,1,0,1,3,483,76,2481
2,1,0,1,3,483,77,2482
2,1,0,1,3,483,78,2483
2,1,0,1,3,483,79,2484
2,1,0,1,3,483,80,2485
2,1,0,1,3,483,81,2486
2,1,0,1,3,483,82,2487
2,1,0,1,3,483,83,2488
2,1,0,1,3,483,84,2489
2,1,0,1,3,483,85,2490
2,1,0,1,3,483,86,2491
2,1,0,1,3,483,87,2492
2,1,0,1,3,483,88,2493
2,1,0,1,3,483,89,2494
2,1,0,1,3,483,90,2495
2,1,0,1,3,483,91,2496
2,1,0,1,3,483,92,2497
2,1,0,1,3,483,93,2498
2,1,0,1,3,483,94,2499
2,1,0,1,3,483,95,2500
2,1,0,1,3,483,96,2501
2,1,0,1,3,483,97,2502
2,1,0,1,3,483,98,2503
2,1,0,1,3,483,99,2504
2,1,0,1,3,483,100,2505
2,1,0,1,3,483,101,2506
2,1,0,1,3,483,102,2507
2,1,0,1,3,483,103,2508
2,1,0,1,3,483,104,2509
2,1,0,1,3,483,105,2510
2,1,0,1,3,483,106,2511
2,1,0,1,3,483,107,2512
2,1,0,1,3,483,108,2513
2,1,0,1,3,483,109,2514
2,1,0,1,3,483,110,2515
2,1,0,1,3,483,111,2516
2,1,0,1,3,483,112,2517
2,1,0,1,3,483,113,2518
2,1,0,1,3,483,114,2519
2,1,0,1,3,483,115,2520
2,1,0,1,3,483,116,2521
2,1,0,1,3,483,117,2522
